2408280,52,0002,SCHIT,00000007        ,ULEI                                                        ,Marfuri,BUC,0,00,1,10,0000,10,0000,0,000000,10,000000,0,707,1/1 articol(e) scanat(e) la 28.08.2024 14:32:52,0,,,,,,
2408280,52,0001,GESTIUNE 1,00000007        ,ULEI                                                        ,Marfuri,BUC,0,00,1,10,0000,10,0000,0,000000,10,000000,0,707,1/1 articol(e) scanat(e) la 28.08.2024 14:33:12,0,,,,,,
2408280,52,0002,SCHIT,00000007        ,ULEI                                                        ,Marfuri,BUC,0,00,1,10,0000,10,0000,0,000000,10,000000,0,707,1/1 articol(e) scanat(e) la 28.08.2024 14:47:55,0,,,,,,
2408280,52,0001,GESTIUNE 1,00000007        ,ULEI                                                        ,Marfuri,BUC,0,00,1,10,0000,10,0000,0,000000,10,000000,0,707,1/4 articol(e) scanat(e) la 28.08.2024 14:48:26,0,,,,,,
2408280,52,0002,SCHIT,00000007        ,ULEI                                                        ,Marfuri,BUC,0,00,1,10,0000,10,0000,0,000000,10,000000,0,707,2/4 articol(e) scanat(e) la 28.08.2024 14:48:26,0,,,,,,
2408280,52,0001,GESTIUNE 1,00000007        ,ULEI                                                        ,Marfuri,BUC,0,00,1,10,0000,10,0000,0,000000,10,000000,0,707,3/4 articol(e) scanat(e) la 28.08.2024 14:48:26,0,,,,,,
2408280,52,0002,SCHIT,00000007        ,ULEI                                                        ,Marfuri,BUC,0,00,1,10,0000,10,0000,0,000000,10,000000,0,707,4/4 articol(e) scanat(e) la 28.08.2024 14:48:26,0,,,,,,
